user_id,age,occupation,monthly_income,city_type,date,food_expense,transport_expense,rent_expense,entertainment_expense,utilities_expense,shopping_expense,other_expense,total_expense,savings,payment_mode,overspending_flag,weekend_flag
U0383,27,Salaried,43284,Urban,2024-10-26,462,113,354,58,77,32,68,1164,8364,UPI,0,1
U0383,27,Salaried,43284,Urban,2024-11-19,192,135,492,0,29,143,130,1079,10914,Cash,0,0
U0383,27,Salaried,43284,Urban,2024-12-07,469,105,499,162,104,0,208,1547,-3126,Cash,1,1
U0384,20,Student,11052,Rural,2023-02-08,276,168,0,44,22,82,108,700,-9948,Cash,1,0
U0384,20,Student,11052,Rural,2023-02-16,207,86,2,24,13,41,157,530,-4848,UPI,1,0
U0384,20,Student,11052,Rural,2023-03-21,307,143,9,12,31,52,109,663,-8838,UPI,1,0
U0384,20,Student,11052,Rural,2023-03-26,345,128,28,102,9,0,117,729,-10818,Cash,1,1
U0384,20,Student,11052,Rural,2023-07-13,135,186,1,0,29,0,78,403,-1038,Cash,1,0
U0384,20,Student,11052,Rural,2023-07-18,273,308,20,55,18,0,234,908,-16188,UPI,1,0
U0384,20,Student,11052,Rural,2023-08-31,296,82,12,54,0,0,72,516,-4428,UPI,1,0
U0384,20,Student,11052,Rural,2023-09-10,445,198,14,95,38,0,140,930,-16848,UPI,1,1
U0384,20,Student,11052,Rural,2023-09-16,412,133,38,158,5,0,156,902,-16008,Cash,1,1
U0384,20,Student,11052,Rural,2023-10-04,352,147,0,0,0,38,165,692,-9708,Cash,1,0
U0384,20,Student,11052,Rural,2023-12-19,355,210,20,52,19,33,82,771,-12078,UPI,1,0
U0384,20,Student,11052,Rural,2024-07-22,237,182,23,25,4,19,138,628,-7788,UPI,1,0
U0384,20,Student,11052,Rural,2024-07-31,185,232,12,4,25,47,148,653,-8538,UPI,1,0
U0384,20,Student,11052,Rural,2024-08-13,235,309,4,95,28,44,145,860,-14748,Card,1,0
U0384,20,Student,11052,Rural,2024-10-10,278,67,0,6,25,55,159,590,-6648,UPI,1,0
U0384,20,Student,11052,Rural,2024-12-02,224,261,17,25,18,0,26,571,-6078,Cash,1,0
U0384,20,Student,11052,Rural,2024-12-12,280,66,7,6,15,8,148,530,-4848,Cash,1,0
U0385,31,Salaried,46201,Semi-Urban,2023-01-10,280,306,322,27,40,52,78,1105,13051,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-04-01,430,213,209,199,51,125,110,1337,6091,UPI,0,1
U0385,31,Salaried,46201,Semi-Urban,2023-05-18,267,85,266,44,36,31,29,758,23461,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-06-06,134,207,240,179,108,10,9,887,19591,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-06-22,312,88,159,58,90,0,93,800,22201,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-08-11,291,69,167,33,18,40,102,720,24601,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-10-24,181,245,281,157,21,52,107,1044,14881,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-10-29,326,94,338,53,90,47,58,1006,16021,Cash,0,1
U0385,31,Salaried,46201,Semi-Urban,2023-11-03,276,124,251,53,45,38,87,874,19981,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-11-12,192,20,247,263,91,40,184,1037,15091,Card,0,1
U0385,31,Salaried,46201,Semi-Urban,2023-11-21,97,142,249,128,80,17,125,838,21061,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-12-12,115,63,217,46,16,50,153,660,26401,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2023-12-28,330,246,185,4,70,58,143,1036,15121,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-01-17,187,158,187,0,47,82,124,777,22891,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-02-28,244,289,222,44,108,70,57,1034,15181,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-03-27,158,211,297,134,102,58,56,1016,15721,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-03-29,151,298,235,8,71,29,170,962,17341,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-05-19,385,95,245,139,52,25,93,1034,15181,UPI,0,1
U0385,31,Salaried,46201,Semi-Urban,2024-07-23,259,250,259,57,66,101,111,1103,13111,UPI,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-09-18,226,147,212,112,105,88,62,952,17641,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-10-18,277,145,312,22,82,0,14,852,20641,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-10-18,183,265,165,158,97,82,169,1119,12631,Cash,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-11-10,297,144,227,232,46,224,177,1347,5791,UPI,0,1
U0385,31,Salaried,46201,Semi-Urban,2024-12-16,204,235,242,80,44,68,152,1025,15451,Card,0,0
U0385,31,Salaried,46201,Semi-Urban,2024-12-29,469,66,231,135,40,0,177,1118,12661,Cash,0,1
U0386,24,Student,16048,Urban,2023-03-09,247,196,148,41,20,0,145,797,-7862,UPI,1,0
U0386,24,Student,16048,Urban,2023-03-20,352,163,144,108,35,69,128,999,-13922,Cash,1,0
U0386,24,Student,16048,Urban,2023-04-11,271,227,170,97,11,0,146,922,-11612,UPI,1,0
U0386,24,Student,16048,Urban,2023-04-24,172,236,159,76,15,169,120,947,-12362,Cash,1,0
U0386,24,Student,16048,Urban,2023-06-05,269,225,161,89,22,14,49,829,-8822,Cash,1,0
U0386,24,Student,16048,Urban,2023-06-11,263,178,188,132,43,42,73,919,-11522,Cash,1,1
U0386,24,Student,16048,Urban,2023-07-01,276,105,156,114,42,18,30,741,-6182,Cash,1,1
U0386,24,Student,16048,Urban,2023-07-16,299,180,127,113,31,0,73,823,-8642,Cash,1,1
U0386,24,Student,16048,Urban,2023-08-03,235,285,166,43,11,50,136,926,-11732,UPI,1,0
U0386,24,Student,16048,Urban,2023-08-04,372,235,159,116,0,99,129,1110,-17252,Cash,1,0
U0386,24,Student,16048,Urban,2023-08-16,218,118,122,4,0,91,64,617,-2462,UPI,1,0
U0386,24,Student,16048,Urban,2023-10-24,271,208,145,54,2,0,78,758,-6692,UPI,1,0
U0386,24,Student,16048,Urban,2023-11-09,392,138,163,70,9,0,103,875,-10202,Cash,1,0
U0386,24,Student,16048,Urban,2023-11-10,150,275,145,179,28,63,67,907,-11162,Cash,1,0
U0386,24,Student,16048,Urban,2023-12-17,550,155,164,36,43,0,135,1083,-16442,UPI,1,1
U0386,24,Student,16048,Urban,2024-01-17,301,310,153,121,11,67,65,1028,-14792,UPI,1,0
U0386,24,Student,16048,Urban,2024-01-25,226,225,170,42,27,4,56,750,-6452,Card,1,0
U0386,24,Student,16048,Urban,2024-01-28,207,83,127,114,18,20,79,648,-3392,Cash,1,1
U0386,24,Student,16048,Urban,2024-02-01,245,377,161,38,0,14,269,1104,-17072,Cash,1,0
U0386,24,Student,16048,Urban,2024-04-19,198,184,158,90,17,27,147,821,-8582,UPI,1,0
U0386,24,Student,16048,Urban,2024-05-05,550,206,182,90,17,0,100,1145,-18302,Cash,1,1
U0386,24,Student,16048,Urban,2024-05-28,385,271,117,68,32,13,200,1086,-16532,UPI,1,0
U0386,24,Student,16048,Urban,2024-06-03,336,94,179,149,24,0,139,921,-11582,UPI,1,0
U0386,24,Student,16048,Urban,2024-06-25,164,260,165,38,33,27,189,876,-10232,Cash,1,0
U0386,24,Student,16048,Urban,2024-07-25,169,222,155,112,9,19,74,760,-6752,Cash,1,0
U0386,24,Student,16048,Urban,2024-08-26,182,128,182,101,20,58,90,761,-6782,Card,1,0
U0386,24,Student,16048,Urban,2024-08-27,341,266,157,32,63,46,102,1007,-14162,Cash,1,0
U0386,24,Student,16048,Urban,2024-10-25,276,222,131,86,61,61,159,996,-13832,Card,1,0
U0386,24,Student,16048,Urban,2024-10-30,293,311,177,122,5,101,230,1239,-21122,Cash,1,0
U0386,24,Student,16048,Urban,2024-11-20,227,186,159,61,26,42,129,830,-8852,Cash,1,0
U0386,24,Student,16048,Urban,2024-12-09,356,156,174,41,1,41,157,926,-11732,Card,1,0
U0387,21,Student,11868,Urban,2023-05-09,213,165,142,76,31,0,180,807,-12342,Cash,1,0
U0387,21,Student,11868,Urban,2023-05-23,340,282,119,80,17,0,129,967,-17142,UPI,1,0
U0387,21,Student,11868,Urban,2023-05-24,389,210,120,59,23,44,42,887,-14742,Cash,1,0
U0387,21,Student,11868,Urban,2023-06-16,300,212,135,35,27,66,66,841,-13362,Card,1,0
U0387,21,Student,11868,Urban,2023-07-12,196,223,141,0,23,0,161,743,-10422,Cash,1,0
U0387,21,Student,11868,Urban,2023-11-13,360,283,104,107,5,17,164,1040,-19332,Card,1,0
U0387,21,Student,11868,Urban,2023-12-26,285,153,77,102,0,0,76,693,-8922,Card,1,0
U0387,21,Student,11868,Urban,2024-01-18,249,308,128,90,17,63,101,956,-16812,UPI,1,0
U0387,21,Student,11868,Urban,2024-04-04,256,334,122,7,5,0,150,874,-14352,Cash,1,0
U0387,21,Student,11868,Urban,2024-04-19,196,358,126,48,37,0,63,828,-12972,Cash,1,0
U0387,21,Student,11868,Urban,2024-04-28,349,165,110,53,27,107,3,814,-12552,Card,1,1
U0387,21,Student,11868,Urban,2024-05-16,283,151,134,60,33,0,158,819,-12702,Card,1,0
U0387,21,Student,11868,Urban,2024-06-16,221,208,73,30,19,3,135,689,-8802,Card,1,1
U0387,21,Student,11868,Urban,2024-06-23,390,66,136,0,32,0,139,755,-10782,Cash,1,1
U0387,21,Student,11868,Urban,2024-06-24,336,131,92,101,23,1,204,888,-14772,Cash,1,0
U0387,21,Student,11868,Urban,2024-07-18,298,184,68,61,13,19,155,798,-12072,UPI,1,0
U0387,21,Student,11868,Urban,2024-07-27,349,146,110,142,64,31,45,887,-14742,UPI,1,1
U0387,21,Student,11868,Urban,2024-11-05,324,288,69,0,34,0,131,842,-13392,UPI,1,0
U0387,21,Student,11868,Urban,2024-11-07,374,181,86,83,14,40,205,983,-17622,Card,1,0
U0387,21,Student,11868,Urban,2024-11-12,202,336,100,100,0,35,65,838,-13272,UPI,1,0
U0387,21,Student,11868,Urban,2024-11-24,174,132,123,5,6,0,137,577,-5442,UPI,1,1
U0387,21,Student,11868,Urban,2024-12-04,375,177,130,78,41,0,47,848,-13572,Cash,1,0
U0387,21,Student,11868,Urban,2024-12-26,240,335,135,43,28,13,159,953,-16722,Cash,1,0
U0388,21,Student,6974,Urban,2023-01-17,198,337,64,13,18,33,127,790,-16726,Cash,1,0
U0388,21,Student,6974,Urban,2023-02-26,315,173,108,71,37,68,142,914,-20446,UPI,1,1
U0388,21,Student,6974,Urban,2023-04-16,347,192,68,60,15,73,9,764,-15946,Cash,1,1
U0388,21,Student,6974,Urban,2023-09-11,321,333,42,34,11,31,142,914,-20446,UPI,1,0
U0388,21,Student,6974,Urban,2023-11-11,474,184,53,60,19,0,79,869,-19096,Cash,1,1
U0388,21,Student,6974,Urban,2023-11-24,207,206,54,0,0,116,151,723,-14716,Cash,1,0
U0388,21,Student,6974,Urban,2023-12-09,282,195,78,36,0,26,78,695,-13876,Cash,1,1
U0388,21,Student,6974,Urban,2023-12-15,257,228,72,92,0,71,29,749,-15496,Card,1,0
U0388,21,Student,6974,Urban,2024-01-08,107,175,58,44,17,16,84,501,-8056,UPI,1,0
U0388,21,Student,6974,Urban,2024-01-12,240,126,48,19,9,74,103,619,-11596,Card,1,0
U0388,21,Student,6974,Urban,2024-02-03,337,78,67,4,0,1,78,565,-9976,Cash,1,1
U0388,21,Student,6974,Urban,2024-02-25,320,221,72,38,0,15,156,822,-17686,Card,1,1
U0388,21,Student,6974,Urban,2024-03-14,273,102,81,90,14,0,146,706,-14206,UPI,1,0
U0388,21,Student,6974,Urban,2024-07-09,133,257,81,38,24,50,99,682,-13486,Cash,1,0
U0388,21,Student,6974,Urban,2024-08-10,525,115,63,0,0,10,156,856,-18706,UPI,1,1
U0388,21,Student,6974,Urban,2024-12-01,253,218,87,53,10,60,165,846,-18406,UPI,1,1
U0389,37,Freelancer,19833,Semi-Urban,2023-01-29,344,212,83,149,37,0,40,865,-6117,Cash,1,1
U0389,37,Freelancer,19833,Semi-Urban,2023-02-10,265,292,88,0,36,14,115,806,-4347,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2023-03-07,179,183,145,60,44,34,207,852,-5727,Cash,1,0
U0389,37,Freelancer,19833,Semi-Urban,2023-04-16,438,113,93,126,27,0,244,1041,-11397,Cash,1,1
U0389,37,Freelancer,19833,Semi-Urban,2023-05-15,120,120,86,83,29,0,0,438,6693,UPI,0,0
U0389,37,Freelancer,19833,Semi-Urban,2023-06-06,221,29,133,103,27,8,94,615,1383,UPI,0,0
U0389,37,Freelancer,19833,Semi-Urban,2023-06-22,245,185,62,106,31,0,108,737,-2277,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2023-08-12,361,16,81,154,26,0,96,734,-2187,Card,1,1
U0389,37,Freelancer,19833,Semi-Urban,2023-10-13,92,153,52,6,28,0,67,398,7893,Cash,0,0
U0389,37,Freelancer,19833,Semi-Urban,2023-10-22,375,17,108,29,24,0,70,623,1143,Cash,0,1
U0389,37,Freelancer,19833,Semi-Urban,2024-01-26,240,143,115,39,36,0,0,573,2643,Cash,0,0
U0389,37,Freelancer,19833,Semi-Urban,2024-02-25,229,223,97,41,21,1,130,742,-2427,Cash,1,1
U0389,37,Freelancer,19833,Semi-Urban,2024-03-28,243,103,140,37,36,65,118,742,-2427,Cash,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-05-10,200,260,97,12,32,70,121,792,-3927,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-09-10,167,95,129,144,28,10,95,668,-207,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-09-24,149,271,82,72,40,47,106,767,-3177,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-09-29,435,105,99,112,28,19,115,913,-7557,Card,1,1
U0389,37,Freelancer,19833,Semi-Urban,2024-10-07,316,188,141,25,18,35,186,909,-7437,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-10-25,313,257,83,0,30,0,47,717,-1677,UPI,1,0
U0389,37,Freelancer,19833,Semi-Urban,2024-12-01,370,63,100,17,40,43,127,760,-2967,UPI,1,1
U0389,37,Freelancer,19833,Semi-Urban,2024-12-31,331,270,86,56,4,14,102,863,-6057,Cash,1,0
U0390,40,Business,163715,Urban,2023-01-07,216,220,1160,21,124,304,69,2114,100295,Card,0,1
U0390,40,Business,163715,Urban,2023-03-02,484,183,1520,185,138,28,116,2654,84095,UPI,0,0
U0390,40,Business,163715,Urban,2023-04-21,403,320,1587,0,301,86,97,2791,79985,UPI,0,0
U0390,40,Business,163715,Urban,2023-09-29,131,224,1587,24,264,276,201,2707,82505,Card,0,0
U0390,40,Business,163715,Urban,2023-10-03,642,258,1149,316,242,330,53,2990,74015,Card,0,0
U0390,40,Business,163715,Urban,2023-11-03,105,320,1787,283,270,76,158,2999,73745,Cash,0,0
U0390,40,Business,163715,Urban,2023-11-12,641,101,1178,520,138,189,89,2856,78035,Cash,0,1
U0390,40,Business,163715,Urban,2024-01-26,582,352,1431,360,126,125,163,3139,69545,UPI,0,0
U0390,40,Business,163715,Urban,2024-02-18,413,202,1382,410,336,0,91,2834,78695,UPI,0,1
U0390,40,Business,163715,Urban,2024-02-27,553,125,1546,392,155,72,128,2971,74585,UPI,0,0
U0390,40,Business,163715,Urban,2024-03-02,581,139,1528,615,290,202,80,3435,60665,UPI,0,1
U0390,40,Business,163715,Urban,2024-04-09,384,328,1486,401,301,228,5,3133,69725,Card,0,0
U0390,40,Business,163715,Urban,2024-04-17,567,178,1576,106,206,299,195,3127,69905,UPI,0,0
U0390,40,Business,163715,Urban,2024-05-13,238,266,1437,93,103,232,173,2542,87455,Card,0,0
U0390,40,Business,163715,Urban,2024-06-30,219,223,1414,738,258,211,80,3143,69425,UPI,0,1
U0390,40,Business,163715,Urban,2024-08-19,545,332,1649,423,159,160,127,3395,61865,Cash,0,0
U0390,40,Business,163715,Urban,2024-08-19,155,260,1415,431,231,349,0,2841,78485,Cash,0,0
U0390,40,Business,163715,Urban,2024-11-12,356,268,1493,98,281,222,142,2860,77915,UPI,0,0
U0391,42,Salaried,117798,Urban,2023-02-03,406,211,1083,121,222,16,69,2128,53958,Card,0,0
U0391,42,Salaried,117798,Urban,2023-02-03,164,279,1280,349,215,214,101,2602,39738,Card,0,0
U0391,42,Salaried,117798,Urban,2023-05-07,636,129,999,373,88,84,127,2436,44718,Card,0,1
U0391,42,Salaried,117798,Urban,2023-05-30,176,247,827,72,131,145,38,1636,68718,UPI,0,0
U0391,42,Salaried,117798,Urban,2023-07-09,592,252,1275,119,148,348,1,2735,35748,UPI,0,1
U0391,42,Salaried,117798,Urban,2023-07-24,503,125,1334,45,191,117,137,2452,44238,UPI,0,0
U0391,42,Salaried,117798,Urban,2023-07-29,505,215,1050,129,96,0,149,2144,53478,UPI,0,1
U0391,42,Salaried,117798,Urban,2023-08-08,506,205,1091,151,175,250,78,2456,44118,UPI,0,0
U0391,42,Salaried,117798,Urban,2023-09-16,356,94,1314,247,173,0,51,2235,50748,UPI,0,1
U0391,42,Salaried,117798,Urban,2023-09-21,519,66,1377,110,173,203,104,2552,41238,Cash,0,0
U0391,42,Salaried,117798,Urban,2023-11-08,487,113,1250,165,189,59,224,2487,43188,UPI,0,0
U0391,42,Salaried,117798,Urban,2023-11-27,510,126,1118,213,199,131,98,2395,45948,UPI,0,0
U0391,42,Salaried,117798,Urban,2024-01-13,345,195,1345,106,167,276,191,2625,39048,Card,0,1
U0391,42,Salaried,117798,Urban,2024-01-29,375,165,1321,19,92,235,130,2337,47688,UPI,0,0
U0391,42,Salaried,117798,Urban,2024-05-19,233,96,1056,508,111,49,86,2139,53628,UPI,0,1
U0391,42,Salaried,117798,Urban,2024-05-26,542,183,1299,0,88,133,231,2461,43968,Card,0,1
U0391,42,Salaried,117798,Urban,2024-08-22,310,129,974,414,88,138,188,2241,50568,UPI,0,0
U0391,42,Salaried,117798,Urban,2024-08-23,274,166,1249,54,180,44,124,2091,55068,UPI,0,0
U0391,42,Salaried,117798,Urban,2024-11-01,213,232,1130,189,114,79,139,2096,54918,Card,0,0
U0392,24,Student,10591,Semi-Urban,2023-02-02,183,264,69,80,10,63,136,805,-13559,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2023-03-17,273,53,24,43,4,96,191,684,-9929,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2023-03-20,361,288,43,0,10,46,137,867,-15419,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2023-05-04,381,75,56,50,17,0,104,683,-9899,Card,1,0
U0392,24,Student,10591,Semi-Urban,2023-07-26,151,215,31,52,2,7,81,539,-5579,Card,1,0
U0392,24,Student,10591,Semi-Urban,2023-08-24,262,285,29,109,1,16,76,778,-12749,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2023-12-06,246,285,23,103,0,0,94,751,-11939,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-01-18,219,261,13,41,0,14,170,718,-10949,Card,1,0
U0392,24,Student,10591,Semi-Urban,2024-02-03,383,42,28,37,28,0,63,581,-6839,Card,1,1
U0392,24,Student,10591,Semi-Urban,2024-03-31,459,106,42,85,15,67,200,974,-18629,Cash,1,1
U0392,24,Student,10591,Semi-Urban,2024-04-29,322,142,25,48,0,33,38,608,-7649,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-04-30,198,297,45,103,26,0,89,758,-12149,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-06-21,255,208,34,88,33,51,184,853,-14999,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-06-25,259,104,6,42,22,0,15,448,-2849,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2024-07-10,257,229,24,0,0,55,223,782,-12869,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-08-04,311,179,24,6,30,71,197,818,-13949,Cash,1,1
U0392,24,Student,10591,Semi-Urban,2024-08-31,263,212,45,124,14,132,73,863,-15299,Cash,1,1
U0392,24,Student,10591,Semi-Urban,2024-09-14,479,189,45,14,44,42,144,957,-18119,Cash,1,1
U0392,24,Student,10591,Semi-Urban,2024-09-24,168,58,37,38,26,62,52,441,-2639,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-10-04,360,274,38,58,37,0,49,816,-13889,UPI,1,0
U0392,24,Student,10591,Semi-Urban,2024-10-16,206,321,23,55,0,0,139,744,-11729,Cash,1,0
U0392,24,Student,10591,Semi-Urban,2024-11-02,326,180,48,101,52,26,144,877,-15719,Cash,1,1
U0392,24,Student,10591,Semi-Urban,2024-11-14,184,112,39,10,6,0,62,413,-1799,Cash,1,0
U0393,42,Salaried,131487,Urban,2023-01-07,686,127,972,30,245,308,97,2465,57537,Cash,0,1
U0393,42,Salaried,131487,Urban,2023-04-02,585,77,1274,500,274,280,249,3239,34317,UPI,0,1
U0393,42,Salaried,131487,Urban,2023-04-27,563,78,942,131,160,77,111,2062,69627,UPI,0,0
U0393,42,Salaried,131487,Urban,2023-05-05,190,230,1485,435,173,198,155,2866,45507,Card,0,0
U0393,42,Salaried,131487,Urban,2023-05-10,237,202,1065,110,227,205,119,2165,66537,Card,0,0
U0393,42,Salaried,131487,Urban,2023-08-11,570,190,1473,17,121,256,128,2755,48837,UPI,0,0
U0393,42,Salaried,131487,Urban,2023-08-26,187,155,962,324,140,203,4,1975,72237,Card,0,1
U0393,42,Salaried,131487,Urban,2023-10-07,505,211,991,528,101,11,184,2531,55557,Cash,0,1
U0393,42,Salaried,131487,Urban,2023-10-19,355,315,1438,326,121,113,129,2797,47577,Card,0,0
U0393,42,Salaried,131487,Urban,2023-10-22,562,176,1091,32,276,0,134,2271,63357,Card,0,1
U0393,42,Salaried,131487,Urban,2023-10-28,342,91,1530,273,287,208,77,2808,47247,Card,0,1
U0393,42,Salaried,131487,Urban,2023-11-29,420,97,1478,87,153,246,17,2498,56547,Card,0,0
U0393,42,Salaried,131487,Urban,2024-01-02,444,241,1287,356,168,187,124,2807,47277,Card,0,0
U0393,42,Salaried,131487,Urban,2024-02-07,85,131,1052,254,179,193,143,2037,70377,Cash,0,0
U0393,42,Salaried,131487,Urban,2024-02-28,397,343,1522,301,184,155,210,3112,38127,Card,0,0
U0393,42,Salaried,131487,Urban,2024-04-05,374,315,1044,125,246,0,83,2187,65877,UPI,0,0
U0393,42,Salaried,131487,Urban,2024-05-16,218,231,900,152,157,41,105,1804,77367,Card,0,0
U0393,42,Salaried,131487,Urban,2024-07-03,450,329,1418,264,119,180,20,2780,48087,Card,0,0
U0393,42,Salaried,131487,Urban,2024-08-29,546,275,1112,41,93,7,42,2116,68007,Card,0,0
U0393,42,Salaried,131487,Urban,2024-10-15,578,299,1218,12,102,66,61,2336,61407,UPI,0,0
U0393,42,Salaried,131487,Urban,2024-11-27,574,281,1148,88,205,151,45,2492,56727,UPI,0,0
U0393,42,Salaried,131487,Urban,2024-12-19,209,110,1096,62,111,58,59,1705,80337,Cash,0,0
U0393,42,Salaried,131487,Urban,2024-12-23,624,181,1011,389,128,42,150,2525,55737,UPI,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-04-11,226,277,285,197,81,32,120,1218,17981,Card,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-06-21,391,166,244,191,72,83,78,1225,17771,Cash,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-06-29,192,235,215,26,101,60,36,865,28571,UPI,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-09-04,267,215,203,114,96,86,119,1100,21521,Cash,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-09-18,428,284,239,52,45,28,65,1141,20291,UPI,0,0
U0394,42,Salaried,54521,Semi-Urban,2023-09-24,623,118,233,53,81,121,79,1308,15281,Cash,0,1
U0394,42,Salaried,54521,Semi-Urban,2023-09-25,168,258,307,114,29,97,148,1121,20891,Card,0,0
U0394,42,Salaried,54521,Semi-Urban,2024-02-10,387,177,255,142,69,96,162,1288,15881,UPI,0,1
U0394,42,Salaried,54521,Semi-Urban,2024-03-21,133,288,197,52,59,43,127,899,27551,UPI,0,0
U0394,42,Salaried,54521,Semi-Urban,2024-06-13,135,80,280,101,78,51,82,807,30311,Cash,0,0
U0394,42,Salaried,54521,Semi-Urban,2024-09-06,166,37,235,78,68,69,92,745,32171,UPI,0,0
U0394,42,Salaried,54521,Semi-Urban,2024-10-26,455,75,247,35,86,73,64,1035,23471,UPI,0,1
U0394,42,Salaried,54521,Semi-Urban,2024-12-11,192,36,369,150,26,85,77,935,26471,Cash,0,0
U0395,18,Student,15123,Rural,2023-03-14,254,308,23,138,0,0,60,783,-8367,UPI,1,0
U0395,18,Student,15123,Rural,2023-04-05,308,324,9,59,20,71,140,931,-12807,Cash,1,0
U0395,18,Student,15123,Rural,2023-04-20,170,141,5,74,31,41,96,558,-1617,Card,1,0
U0395,18,Student,15123,Rural,2023-06-14,333,190,6,59,9,42,147,786,-8457,Cash,1,0
U0395,18,Student,15123,Rural,2023-09-14,321,331,34,122,7,0,147,962,-13737,Cash,1,0
U0395,18,Student,15123,Rural,2023-09-25,205,317,16,26,9,106,206,885,-11427,UPI,1,0
U0395,18,Student,15123,Rural,2023-09-26,311,315,26,66,36,0,43,797,-8787,Cash,1,0
U0395,18,Student,15123,Rural,2023-11-03,242,125,8,0,2,12,240,622,-3537,Card,1,0
U0395,18,Student,15123,Rural,2024-01-07,427,130,53,121,20,26,164,941,-13107,Cash,1,1
U0395,18,Student,15123,Rural,2024-03-24,420,87,5,46,15,0,83,656,-4557,Cash,1,1
U0395,18,Student,15123,Rural,2024-04-30,192,274,31,90,39,10,175,811,-9207,Cash,1,0
U0395,18,Student,15123,Rural,2024-07-17,239,65,32,120,16,0,140,612,-3237,Card,1,0
U0395,18,Student,15123,Rural,2024-07-20,171,61,25,77,5,0,230,569,-1947,Card,1,1
U0395,18,Student,15123,Rural,2024-10-28,238,134,3,49,45,1,80,550,-1377,UPI,1,0
U0395,18,Student,15123,Rural,2024-11-07,327,186,25,61,28,92,142,861,-10707,Cash,1,0
U0396,54,Salaried,108553,Urban,2023-01-10,206,108,755,330,152,54,23,1628,59713,Card,0,0
U0396,54,Salaried,108553,Urban,2023-01-17,475,258,1083,0,182,76,147,2220,41953,Card,0,0
U0396,54,Salaried,108553,Urban,2023-08-19,719,84,1128,565,227,207,78,3008,18313,Cash,0,1
U0396,54,Salaried,108553,Urban,2023-08-23,375,268,723,155,79,182,16,1798,54613,Cash,0,0
U0396,54,Salaried,108553,Urban,2023-10-15,565,68,1258,258,126,135,140,2550,32053,Card,0,1
U0396,54,Salaried,108553,Urban,2023-11-14,131,226,967,78,226,0,144,1772,55393,Cash,0,0
U0396,54,Salaried,108553,Urban,2023-12-13,324,141,1133,58,109,3,1,1769,55483,Card,0,0
U0396,54,Salaried,108553,Urban,2023-12-27,256,195,941,417,53,69,128,2059,46783,Card,0,0
U0396,54,Salaried,108553,Urban,2023-12-29,551,247,1073,168,128,105,178,2450,35053,UPI,0,0
U0396,54,Salaried,108553,Urban,2024-03-10,460,225,1044,299,215,89,157,2489,33883,Card,0,1
U0396,54,Salaried,108553,Urban,2024-03-24,563,133,813,140,140,190,50,2029,47683,UPI,0,1
U0396,54,Salaried,108553,Urban,2024-05-27,324,99,968,52,149,167,155,1914,51133,Card,0,0
U0396,54,Salaried,108553,Urban,2024-06-03,373,159,954,399,133,81,57,2156,43873,Card,0,0
U0396,54,Salaried,108553,Urban,2024-06-16,503,143,1105,466,194,0,98,2509,33283,Card,0,1
